title,Body,creationdate,acceptedanswerid,Score,tags,answercount,commentcount
"How to get musicbrainz track information from audio file","<p>Can anyone tell me how to get track information from the <a href=""http://musicbrainz.org/"" rel=""nofollow"">MusicBrainz</a> database from an audio file (mp3, wav, wma, ogg, etc...) using audio fingerprinting. I'm using MusicBrainz Sharp library, but any other library is ok.</p>

<p>I've seen that you must use the libofa library, that you can't use MusicBrainz Sharp to get puid from the audio file, but I can't figure out how to use libofa with C#.</p>

<p>Please show some examples and code snippets to help me, because I can't find them anywhere.</p>

<p>Thanks in advance!</p>
","2011-01-02 10:35:19","","3","<c#><audio><fingerprinting><audio-fingerprinting><musicbrainz>","2","0"
"Get discography of an artist exactly like the overview page on musicbrainz","<p>I am trying to use the musicBrainz api for getting the discography of an artist using the following method: <code>http://www.musicbrainz.org/ws/2/release/?query=artist:eminem</code> but i get a lot of unsorted and repeated data. I know that i can use keywords (AND, OR, etc) but i do not really know how to sort it by date or filter repeated data. Is there a way to do this in the rest call or have i to implement these sort methods in my code?</p>
","2014-01-09 04:00:43","21033702","2","<java><android><api><musicbrainz>","1","0"
"Python JSON not breaking loop","<p>I am trying to use the MusicBrainz API via python and am having a harrowing time trying to figure out why my loop wont break after a certain condition is met. I am passing the duration of a song and the acoustic id via a URL that fetches JSON. I am not sure if the JSON is invaild, but am getting the formatted output to play with. The part where I am stuck is inspite of me telling the code to break when the duration of the song matches the duration of the returned JSON, it still continues to show the rest of the data that matched the duration. Also, I am getting a KeyError for one of the main data elements, which looks good to me! Please help!</p>

<p>Python Code being used:</p>

<pre><code>import urllib2
import urllib
import simplejson
import json
import pprint

duration = 266
output = 'AQABz0q6JJFknHgOHH0q9DyQw8lxIzmaLzl6HHyE7yO6G4dP9Mc3JDry4FJR5RfIvccWH0d_PD-O63gi9KTQPjme4-uDxl04hMqcQf0RfXgmKWDSDD8aF9dYTDl5hEPy46gnHY-iPEWZEWfw42

-

SIHZiQQ9xLR90ckzRw_mNez_aHZeeQnlIIdfxyHieBLl0HC_Y_Ajpo3lxnMf7DJUleJKGhk_Bw7mCvAqS53j1CE30BFdmYqeOL3pQ8vgeNAqzfKjMx_jRJ0dTMT_yZziuIE6ko1kSzcG7BMZzCU13JTglGZ9x

pcVJKgjlHAlfnFGONw8uHo-xd8Pn46DGDMmeI-fx5Vid6LjwXCLKh2h-5IPy8LiP3iUsaoGU9PixE3_wZEcyqw0O_MPhiugffMcfxNSJJMcbfMqagtMDH9eP5-AfJF-OMMtRUTl4JWiebA-

MnsazIzmDHP9QHU2DL-CTTMGHIfihXwqe6PjR_ugPnTlyXDmehGmCW5KDUHkO8Qg7HDPBJ8dP_MGlBHp-HD8uRuBewnoxvtCTwkvUCaeOH01MWA9ON0hupItyNJNSPELzZ-hFxAp1DXJ8nEolQu-

PtGLwED_gmMfzG3fw9Hhx3mhe1Do-o5KmVIG1M8MTIdmP8D_MMagTUsaP9sd_WKg-H6eRejm-J4TOHHPyEFVPkN9Ri-HA_A6aHlcu4Tn6KHiM99iRujGe42iO48eP-0WTRoOToxb-

o9nR99jR1EF_hImzrEEyJXyGiRnTwx8qo9E4H1VzPMKDvoMd-gjlLIS2C442UmhzDc-O-

kVDIdePZ0dvorlwZbrw5McTP5i8Hc1jXEH0vDiEP9ilK7iUQ6qkY3qQPsNFNJoY462JL_gZoTlC10geTc5xqRPxDMWOivIOMj_e402RPEGu4R2ancKfww9YJfB3CdP34D6eHiG1FXPESRxcHf6hPfh6nJskZH

Ke4DTW4w8-4wkf4sqHnkd6JCcuGl6SPCgZnMeYJiPuhbh1RGIeJMSN_3imwi4HeImeo5SOS7ij5HiMK7oQnhf0C-l0_KjUrPhx7_hxXDpC2IGmPMV_FT-

Rq8aTAukX_BfU_EXOxXCTLMQlC89yPPnRZEGeC82kRGSgMzx6Isx0Ia4uPJEY9PLR9Hg04w90mEN-CfuONvrhH4ezDQ8TjEeYc9CeHmGqHD8qZ4dVnEc_41R0NAqPaj2aNQ-eIm1zI-dxZzme-

HjQkuiLH36RM0j4oD8-EueDLjE8EvUyfBc-hhF-

C8n4IH1QncELRoFTgjADFCCKdIOIBYQZ0UABgDAnsAGCQuGEAgwhwACGDBFgMIIAAQKsMIQY4QARQFAAiJGeEQOoBEgpEZxQAAEipDAOEYCEAU4AZAEBQAoYDGFAMGKIwIIRgIg4jiDFlIAAIEIEBMwwBJQkX

hiohHEGIKAkcsIp4RAigAHBgPKSAKIIAoAxgJBjlhhkCIDAIAQkIgYAKSyQCDpCARIESWUAMYQ4YQGzGhhkADBAEOIEMAAhZRlQRgGkBBECMeAIQYAghxBAChAigANEIWKQcEbB5ZxlChGKACCAEKWEsIIyiw

RiTAABgBNKAAIIQMQhJCCoTAgliAIAICYwAIRZowRgxCllDBOAAEGABQIRoQ0ABIFgHCEECSEUMhQBAhkDwABCBANIACSABMxoAYGEBFRCASBEGAMBEMAIxBQQABkkLALAAIaIYIwggoACShgEjLEKAQ0AQsY

goBwAAImMFBBIQQUUQcgQARQI'
data = {}
data['client'] = '8XaBELgH'
data['format'] = 'json'
data['meta'] = '2'
data['duration'] = str(duration)
data['fingerprint'] = output
resp = urllib2.urlopen('http://api.acoustid.org/v2/lookup', urllib.urlencode(data))
str_to_load = resp.read()
json = simplejson.loads(str_to_load)
#pprint.pprint(json)
for result in json['results']:
    for recording in result['recordings']:
        for track in recording['tracks']:
            track_artist = ''
            for artist in track['artists']:
                try:
                    track_artist += repr(artist['name']) + ' '
                except:
                    track_artist = ''
            #print str(track['duration']) + '-' + track['medium']['release']['title'] + '-' + track['title'] + '-' + track_artist
            if str(track['duration']) == str(duration):
                print 'Matched:' + str(track['duration']) + '-' + track['medium']['release']['title'] + '-' + track['title'] + '-' + track_artist
                break
</code></pre>

<p>Returned JSON:</p>

<pre><code>{
    ""status"": ""ok"",
    ""results"": [{
        ""recordings"": [{
            ""duration"": 264,
            ""tracks"": [{
                ""duration"": 264,
                ""position"": 7,
                ""medium"": {
                    ""release"": {
                        ""id"": ""036ce98e-0397-4ddb-97ff-e6784fdd21a4"",
                        ""title"": ""Live in Paris""
                    },
                    ""position"": 1,
                    ""track_count"": 10,
                    ""format"": ""CD""
                },
                ""artists"": [{
                    ""id"": ""3cb25fb2-5547-4b05-adec-1a5e37830d46"",
                    ""name"": ""Lionel Richie""
                }],
                ""title"": ""Sail On""
            }],
            ""id"": ""0083c88e-1ca2-484e-b1ff-d384358942bb""
        }, {
            ""duration"": 268,
            ""tracks"": [{
                ""duration"": 268,
                ""position"": 12,
                ""medium"": {
                    ""release"": {
                        ""id"": ""9c0a98e8-da23-49cf-a6ae-df27340deebb"",
                        ""title"": ""Love Songs""
                    },
                    ""position"": 1,
                    ""track_count"": 16,
                    ""format"": ""CD""
                },
                ""artists"": [{
                    ""id"": ""60d41417-feda-4734-bbbf-7dcc30e08a83"",
                    ""name"": ""Diana Ross""
                }, {
                    ""id"": ""3cb25fb2-5547-4b05-adec-1a5e37830d46"",
                    ""name"": ""Lionel Richie""
                }],
                ""title"": ""Endless Love""
            }],
            ""id"": ""07be8b05-a1cb-4e88-8217-2ef5e0dafcb3""
        }, {
            ""duration"": 267,
            ""tracks"": [{
                ""duration"": 267,
                ""position"": 2,
                ""medium"": {
                    ""release"": {
                        ""id"": ""a4c1dce4-0e16-483e-95de-aabff4378711"",
                        ""title"": ""Top 40 Hitdossier 1981-1982""
                    },
                    ""position"": 1,
                    ""track_count"": 20
                },
                ""artists"": [{
                    ""id"": ""60d41417-feda-4734-bbbf-7dcc30e08a83"",
                    ""name"": ""Diana Ross""
                }, {
                    ""id"": ""3cb25fb2-5547-4b05-adec-1a5e37830d46"",
                    ""name"": ""Lionel Richie""
                }],
                ""title"": ""Endless Love""
            }],
            ""id"": ""1fb13442-b0e7-4891-97de-255ba7e8730f""
        }, {
            ""duration"": 263,
            ""tracks"": [{
                ""duration"": 263,
                ""position"": 16,
                ""medium"": {
                    ""release"": {
                        ""id"": ""add4c09f-b9f3-4e3f-b36b-22f30309ce2b"",
                        ""title"": ""Steve Wright's Sunday Love Songs, Volume 2""
                    },
                    ""position"": 1,
                    ""track_count"": 22,
                    ""format"": ""CD""
                },
                ""artists"": [{
                    ""id"": ""60d41417-feda-4734-bbbf-7dcc30e08a83"",
                    ""name"": ""Diana Ross""
                }, {
                    ""id"": ""3cb25fb2-5547-4b05-adec-1a5e37830d46"",
                    ""name"": ""Lionel Richie""
                }],
                ""title"": ""Endless Love""
            }],
            ""id"": ""20df4da3-005e-4bde-9337-46925e709110""
        }, {
            ""duration"": 264,
            ""tracks"": [{
                ""duration"": 264,
                ""position"": 2,
                ""medium"": {
                    ""release"": {
                        ""id"": ""d23d377b-b69a-424b-856c-b78dfde11feb"",
                        ""title"": ""Always And Forever (disc 1)""
                    },
                    ""position"": 1,
                    ""track_count"": 20,
                    ""format"": ""CD""
                },
                ""artists"": [{
                    ""id"": ""3cb25fb2-5547-4b05-adec-1a5e37830d46"",
                    ""name"": ""Lionel Richie""
                }],
                ""title"": ""Endless Love""
            }],
            ""id"": ""2cf76055-5a41-4a39-82ba-611b7142ab91""
        }, {
            ""duration"": 265,
            ""tracks"": [{
                ""duration"": 265,
                ""position"": 9,
                ""medium"": {
                    ""release"": {
                        ""id"": ""3bc3d08b-7e50-47d0-951d-de95a10e1ee8"",
                        ""title"": ""The Love Album II""
                    },
                    ""position"": 1,
                    ""track_count"": 20,
                    ""format"": ""CD""
                },
                ""artists"": [{
                    ""id"": ""60d41417-feda-4734-bbbf-7dcc30e08a83"",
                    ""name"": ""Diana Ross""
                }, {
                    ""id"": ""3cb25fb2-5547-4b05-adec-1a5e37830d46"",
                    ""name"": ""Lionel Richie""
                }],
                ""title"": ""Endless Love""
            }],
            ""id"": ""33f02920-5832-490d-bf5f-3cce793925bf""
        }....too big to display here..
</code></pre>

<p>Please dont mind me pasting the output here..</p>
","2013-01-21 19:39:58","14446111","1","<python><json><musicbrainz>","1","0"
"How Can I get all musicbrainz ids associated with an artist?","<p>Given a music brainz artist id (eg - Bob Dylan = 72c536dc-7137-4477-a521-567eeb840fa8 ), I can query music brainz xml web service for his/her tracks:</p>

<p><a href=""http://musicbrainz.org/ws/2/artist/72c536dc-7137-4477-a521-567eeb840fa8?inc=recordings"" rel=""nofollow"">http://musicbrainz.org/ws/2/artist/72c536dc-7137-4477-a521-567eeb840fa8?inc=recordings</a></p>

<p>The total ""count"" returned is 14036. Their site says that you can use ""offset"" for paging:
<a href=""https://musicbrainz.org/doc/Development/XML_Web_Service/Version_2#Paging"" rel=""nofollow"">https://musicbrainz.org/doc/Development/XML_Web_Service/Version_2#Paging</a></p>

<p>Though: 
<a href=""http://musicbrainz.org/ws/2/artist/72c536dc-7137-4477-a521-567eeb840fa8?inc=recordings&amp;offset=100"" rel=""nofollow"">http://musicbrainz.org/ws/2/artist/72c536dc-7137-4477-a521-567eeb840fa8?inc=recordings&amp;offset=100</a></p>

<p>returns the same results. Can paging be used on includes? </p>
","2014-12-08 20:41:58","27366917","1","<xml><api><http><music><musicbrainz>","1","0"
"jquery loop conditional statement","<p>How do I write a conditional statement for a jquery $.each loop?  I tried to follow the suggestions at <a href=""https://stackoverflow.com/questions/13984962/is-there-conditional-looping-with-each-function-in-jquery"">Is there conditional looping with $.each function in jQuery</a> and other posts, however, I couldn't get it to work:</p>

<pre><code>$.each((rgJson1[""release-groups""]), function(index, item) {  

var workTitle = item.title;
var pType = item['primary-type'];
var frDate = item['first-release-date'];

if (pType = ""Album"") {

console.log(workTitle);

}

});
</code></pre>

<p>When I tried that, it set the pType variable to ""Album"".  So, I tried:</p>

<pre><code>if (item['primary-type'] = ""Album"") {

console.log(item.title);
</code></pre>

<p>But it still didn't work.  I also tried a variety of different combinations of brackets, quotes, and the like, but I haven't found a solution.</p>
","2014-12-19 03:52:08","27559467","3","<javascript><jquery><musicbrainz>","1","0"
"How do I figure out the disc numbers in a release result from py-musicbrainz2?","<p>The documentation for the Python musicbrainz2 library tells me that this is how I search for a release by disc id:</p>

<pre><code>&gt;&gt;&gt; import musicbrainz2.webservice as ws
&gt;&gt;&gt; q = ws.Query()
&gt;&gt;&gt; filter = ws.ReleaseFilter(discId='8jJklE258v6GofIqDIrE.c5ejBE-')
&gt;&gt;&gt; results = q.getReleases(filter=filter)
&gt;&gt;&gt; results[0].score
100
&gt;&gt;&gt; results[0].release.title
u'Under the Pink'
</code></pre>

<p>But for a double CD I get the same release (as it should be) but different tracks when I search for the disc ID for the two CDs. This is also as it should be, but I don't see a way to get the disc number from the result of the query. Is it there somewhere? I think it is there in the XML, as a ""medium"".</p>
","2012-09-21 20:10:36","","1","<python><musicbrainz>","1","2"
"Download image from Wikimedia","<p>I've read some documentation and after some research im not sure if there is an easy way to do this.</p>

<p>I am using MusicBrainz to get an image of an artist. Which produces this URL </p>

<p><a href=""https://commons.wikimedia.org/wiki/File:Michael_Jackson_in_1988.jpg"" rel=""nofollow noreferrer"">https://commons.wikimedia.org/wiki/File:Michael_Jackson_in_1988.jpg</a></p>

<p>I would like to download the image (<strong>which i have worked out</strong>) but i dont know how or what the correct procedure would be?</p>

<p>I have read a few links and all seem to be pretty dated including: </p>

<p><a href=""https://stackoverflow.com/questions/3615800/download-image-from-the-site-in-net-c"">Download image from the site in .NET/C#</a></p>

<p>which doesnt answer my question as i already have a way of downloading the image. What im after in this case is a way of getting to the image URL using the above link which contains the download links.</p>

<p>I did read a link which is targeting an API but again that was dated and ready the help pages didnt mention this API (so it could have been third party).</p>

<p>I have everything to download the image, its just getting the correct URL which can be found on the link i posted above but i dont know how to extract the URL?</p>
","2015-04-01 17:34:46","29564202","0","<c#><asp.net><.net><musicbrainz>","1","4"
"download cover art from musicbrainz with java","<p>I am struggling for a couple of hours now on how to link a discid to a musicbrainz mbid.</p>

<p>So, using dietmar-steiner / JMBDiscId </p>

<pre><code>JMBDiscId discId = new JMBDiscId();

if (discId.init(PropertyFinder.getProperty(""libdiscid.path"")))
{
    String musicBrainzDiscID = discId.getDiscId(PropertyFinder.getProperty(""cdrom.path""));
}
</code></pre>

<p>or  musicbrainzws2-java </p>

<pre><code>Disc controller = new Disc();
String drive = PropertyFinder.getProperty(""cdrom.path""); 

try {
    DiscWs2 disc =controller.lookUp(drive);
    log.info(""DISC: "" + disc.getDiscId() + "" match: "" + disc.getReleases().size() + "" releases"");
....
</code></pre>

<p>I can extract a discid for freedb or musicbrainz easily (more or less), but I have not found a way on calculating the id I that I need to download cover art via the CoverArtArchiveClient from last.fm.</p>

<pre><code>CoverArtArchiveClient client = new DefaultCoverArtArchiveClient();

try
{
  UUID mbid = UUID.fromString(""mbid to locate release"");
  fm.last.musicbrainz.coverart.CoverArt coverArt = client.getByMbid(mbid);
</code></pre>

<p>Theoretically, I assume, I could you the data collected by musicbrainzws2-java to trigger a search, and then use the mbid from the result ... but that cannot be the best option to do.</p>

<p>I am happy about any push into the right direction...</p>

<p>Cheers,
Ed.</p>
","2014-02-02 16:39:40","","0","<java><albumart><musicbrainz>","1","0"
"musicbrainz api get all release groups and release dates","<p>How do I get ALL release groups and release dates for an artist in one call with the musicbrainz api?  The closest I've been able to come to doing this is by using:</p>

<pre><code>http://musicbrainz.org/ws/2/release-group?query=arid:494e8d09-f85b-4543-892f-a5096aed1cd4&amp;fmt=json
</code></pre>

<p>However, some of the release groups are not there.  For example, using the above call, the ""EP"", ""Single + Remix"" and some of the unofficial releases are not showing up.  Basically, I'd like to be able to produce the same list that musicbrainz produces when you go to an artist's main page for ""all"" releases:</p>

<pre><code>https://musicbrainz.org/artist/494e8d09-f85b-4543-892f-a5096aed1cd4?all=1
</code></pre>

<p>Also, the api call above doesn't return release dates.  Any suggestions?  Are these bugs?  Where would be the best place to report it?</p>
","2014-12-17 13:22:32","27545178","0","<api><musicbrainz>","2","0"
"Best Way to Parse this XML File","<p>I am trying to parse the XML file that I retreive from the following URL using an Http Request in Android:</p>

<p><a href=""http://www.musicbrainz.org/ws/2/recording/?query=kick%20AND%20artist:inxs"" rel=""nofollow"">http://www.musicbrainz.org/ws/2/recording/?query=kick%20AND%20artist:inxs</a></p>

<p>What would be the best way to parse it? I need to find the artist name, the album title and release id. I have been trying to use the method specified here: </p>

<p><a href=""http://developer.android.com/reference/org/xmlpull/v1/XmlPullParser.html"" rel=""nofollow"">http://developer.android.com/reference/org/xmlpull/v1/XmlPullParser.html</a></p>

<p>But it it turning out to be really ineffecient. Any suggestion for a library or an easier method I can use to retrieve the required information?</p>

<p>My code so far is as follows:</p>

<pre><code>public List parse(InputStream in) throws XmlPullParserException, IOException {
    try {
        XmlPullParser parser = Xml.newPullParser();
        parser.setFeature(XmlPullParser.FEATURE_PROCESS_NAMESPACES, false);
        parser.setInput(in, null);
        parser.nextTag();
        return readFeed(parser);
    } finally {
        in.close();
    }
}

private List readFeed(XmlPullParser parser) throws XmlPullParserException, IOException {
    List entries = new ArrayList();

    parser.require(XmlPullParser.START_TAG, ns, ""metadata"");
    Log.i(""XMLParser"", ""metadata"");
    while (parser.next() != XmlPullParser.END_TAG) {
        if (parser.getEventType() != XmlPullParser.START_TAG) {
            continue;
        }
        String name = parser.getName();
        // Starts by looking for the entry tag
        if (name.equals(""recording-list"")) {
            Log.i(""XMLParser"", ""recording-list"");
            entries.add(readRecordingList(parser));
        } else {
            skip(parser);
        }
    }  
    return entries;
}

private Recording readRecordingList(XmlPullParser parser) throws XmlPullParserException, IOException {
    parser.require(XmlPullParser.START_TAG, ns, ""recording-list"");
    Recording recording=new Recording(null,null,null,null);

    while (parser.next() != XmlPullParser.END_TAG) {
        if (parser.getEventType() != XmlPullParser.START_TAG) {
            continue;
        }
        String name = parser.getName();
        if (name.equals(""recording"")) {
            Log.i(""XMLParser"", ""recording"");
            recording = readRecording(parser);
        } else {
            skip(parser);
        }
    }
    return recording;
}

private Recording readRecording(XmlPullParser parser) throws XmlPullParserException, IOException {
    parser.require(XmlPullParser.START_TAG, ns, ""recording"");
    Recording recording=new Recording(null,null,null,null);
    String albumTitle=null;
    String artistName=null;

    while (parser.next() != XmlPullParser.END_TAG) {
        if (parser.getEventType() != XmlPullParser.START_TAG) {
            continue;
        }
        String name = parser.getName();
        Log.i(""XMLParserNodeName"", name);
        if (name.equals(""title"")) {
            Log.i(""XMLParser"", ""title"");
            albumTitle=readTitle(parser);
            Log.i(""XMLParser"", albumTitle);
            //recording = readRecording(parser);
        }else if(name.equals(""name"")){ 
            Log.i(""XMLParser"", ""name"");
            name=readArtistName(parser);
            Log.i(""XMLParser"", name);
        }else {
            skip(parser);
        }
    }
    return recording;
}


private void skip(XmlPullParser parser) throws XmlPullParserException, IOException {
    if (parser.getEventType() != XmlPullParser.START_TAG) {
        throw new IllegalStateException();
    }
    int depth = 1;
    while (depth != 0) {
        switch (parser.next()) {
        case XmlPullParser.END_TAG:
            depth--;
            break;
        case XmlPullParser.START_TAG:
            depth++;
            break;
        }
    }
 }

private String readText(XmlPullParser parser) throws IOException, XmlPullParserException {
    String result = """";
    if (parser.next() == XmlPullParser.TEXT) {
        result = parser.getText();
        parser.nextTag();
    }
    return result;
}

private String readTitle(XmlPullParser parser) throws IOException, XmlPullParserException {
    parser.require(XmlPullParser.START_TAG, ns, ""title"");
    String title = readText(parser);
    parser.require(XmlPullParser.END_TAG, ns, ""title"");
    return title;
}

private String readArtistName(XmlPullParser parser) throws IOException, XmlPullParserException {
    parser.require(XmlPullParser.START_TAG, ns, ""name"");
    String name = readText(parser);
    parser.require(XmlPullParser.END_TAG, ns, ""name"");
    return name;
}

public static class Recording {


        public final String recordingTitle;
        public final String releaseTitle;
        public final String releaseID;
        public final String artistName;

        public Recording(String recordingTitle, String releaseTitle,
                String releaseID, String artistName) {
            this.recordingTitle = recordingTitle;
            this.releaseTitle = releaseTitle;
            this.releaseID = releaseID;
            this.artistName = artistName;
        }    
}
</code></pre>

<p>} </p>

<p>Basically this is an adaptation from the XML Pull Parser Tutorial in Android but I want to avoid writing so much code each node and the xml file has a lot of them. I think I would prefer XML Pull Parser over DOM so that I don't consume a lot of memory.</p>
","2014-01-12 23:06:03","","0","<android><xml><musicbrainz>","1","3"
"Access Violation while parsing XML in Delphi XE2","<p>I'm trying to parse a MusicBraninz XML file in Delphi XE2 using the following code:</p>

<pre><code>webquery := 'http://www.musicbrainz.org/ws/2/recording/?query='+escape(tracktitle)+'&amp;artist:'+escape(ArtistTitle);

Log('WebQuery: ' + webquery, 0);

begin
  XMLDoc:= TXMLDocument.Create(nil);
  XMLDoc.FileName := webQuery;
  XMLDoc.Active := True;

  Log('Report: ' + XMLDoc.XML.Text, 0);


   StartItemNode := XMLDoc.DocumentElement.ChildNodes.First.ChildNodes.FindNode('release-list') ;

   ANode := StartItemNode;
   repeat
     Result.Album := ANode.ChildNodes['title'].Text;  &lt;-- Access Violation
     Result.Status:= ANode.ChildNodes['status'].Text;

     ANode := ANode.NextSibling;
   until ANode = nil;

end;
</code></pre>

<p>The XML file is fetched correctly and looks like what's below:</p>

<pre><code>&lt;metadata xmlns=""http://musicbrainz.org/ns/mmd-2.0#"" xmlns:ext=""http://musicbrainz.org/ns/ext#-2.0""&gt;
&lt;recording-list offset=""0"" count=""1""&gt;
&lt;recording ext:score=""100"" id=""a399eec1-d45d-4505-b475-ead0da6cad17""&gt;
&lt;title&gt;Mestecăniș&lt;/title&gt;
&lt;length&gt;359000&lt;/length&gt;
&lt;artist-credit&gt;
&lt;name-credit&gt;
&lt;artist id=""8fb78a16-0cba-4175-8c92-d9645dfb007d""&gt;
&lt;name&gt;Bucovina&lt;/name&gt;
&lt;sort-name&gt;Bucovina&lt;/sort-name&gt;
&lt;/artist&gt;
&lt;/name-credit&gt;
&lt;/artist-credit&gt;
&lt;release-list&gt;
&lt;release id=""22b00afc-86ea-445a-8805-b6bfa33da74e""&gt;
&lt;title&gt;Duh&lt;/title&gt;
&lt;status&gt;Official&lt;/status&gt;
&lt;release-group type=""EP"" id=""4e8fb87c-3760-48c1-a3d7-88e7a2c839fa""&gt;
&lt;primary-type&gt;EP&lt;/primary-type&gt;
&lt;/release-group&gt;
&lt;date&gt;2010&lt;/date&gt;
&lt;country&gt;RO&lt;/country&gt;
&lt;medium-list&gt;
&lt;track-count&gt;5&lt;/track-count&gt;
&lt;medium&gt;
&lt;position&gt;1&lt;/position&gt;
&lt;format&gt;CD&lt;/format&gt;
&lt;track-list offset=""3"" count=""5""&gt;
&lt;track&gt;
&lt;number&gt;4&lt;/number&gt;
&lt;title&gt;Mestecăniș&lt;/title&gt;
&lt;length&gt;359000&lt;/length&gt;
&lt;/track&gt;
&lt;/track-list&gt;
&lt;/medium&gt;
&lt;/medium-list&gt;
&lt;/release&gt;
&lt;/release-list&gt;
&lt;/recording&gt;
&lt;/recording-list&gt;
&lt;/metadata&gt;
</code></pre>

<p>My question is: am I doing anything wrong here? All variables are declared and initialized OK.</p>

<p>Thanks,</p>
","2012-10-06 12:16:10","12761791","1","<xml><delphi><delphi-xe2><musicbrainz>","1","6"
"MusicBrainz SQL query","<p>I am using the <a href=""http://musicbrainz.org"" rel=""nofollow"">musicbrainz.org</a> postgresql database, which I have installed locally and have accessed via pgAdmin.</p>

<p>The database is a list of music artists and associated criteria. <a href=""http://wiki.musicbrainz.org/-/images/5/52/ngs.png"" rel=""nofollow"">Here</a> is the schema.</p>

<p>It is possible to list various relationships that an artist might have. E.g. <a href=""http://musicbrainz.org/artist/79239441-bfd5-4981-a70c-55c3f15c1287/relationships"" rel=""nofollow"">Here</a> is a link to the relationships held for Madonna, which includes a link to Madonna's wikipedia page and her twitter handle amongst others.</p>

<p>How can I create a SQL query that would output all relationships for a given artist? I have tried:</p>

<pre><code>SELECT 
  url.url, 
  artist.name
FROM 
  musicbrainz.artist, 
  musicbrainz.url, 
  musicbrainz.link
WHERE 
  url.id = artist.id
ORDER BY
  url.url ASC;
</code></pre>

<p>However, these links do not correlate with the correct artist. Am I using the wrong key?</p>
","2015-01-10 14:37:47","27882110","0","<postgresql><musicbrainz>","1","1"
"How can you access the original tag or filename text in a mp3 with a MusicBrainz: Picard plugin?","<p>I am trying to access the filename or MetaData I have added to my music over the years. (Live), (Demo), (Live: In Athens), (Acoustic), (Live In Las Vegas 2005), (Metallica Cover), (Bonus Track), etc. I've done this to distinguish between tracks easily.  </p>

<p>I an going through trying to fix my music and organize/tag it better with MusicBrainz Picard. But Picard doesn't allow access to the original Tags, or Filename. Relying only on what is pulled from their database. (As you can see my info isn't standard. and it's just for me and my own personal collection, so most of it, would be useless to add to their database)</p>

<p>So one of the Forum Admins/Programmers (I think), Suggested that maybe it was possible to do this through a plugin.</p>

<p>I've never programmed in Python, and don't know the first thing about it. lately i've barely been getting into RegEx. But have a Fairly decent, though not advanced understanding of that. </p>

<p>Now, Ideally I'd like to check the original metadata if possible, and then check the filename. and pull out anything in () and save it to a Several Variables in the file as they are there: ExtraInfo1, ExtraInfo2, etc. then check each against the title to make sure it's not already in the title as sometimes the titles themselves have parentheses in their titles. then if not, be able to add them back to the title. to tag and rename them.</p>

<p>I did find this plugin, which pulls information out of the title and moves it to the version tag. So that is almost exactly what i'm looking for, except instead of taking it from the Title tag, i'd like to take it from the original title tag, or the filename. then add it to the new Title tag.</p>

<p>Could someone maybe help me with this?</p>

<p>here's the plugin I found:</p>

<pre><code>PLUGIN_NAME = 'Move metadata to version tag'
PLUGIN_AUTHOR = 'Jacob Rask'
PLUGIN_DESCRIPTION = 'Moves song metadata such as ""demo"", ""live"" from title and titlesort to version tag.'
PLUGIN_VERSION = ""0.1.4""
PLUGIN_API_VERSIONS = [""0.12"", ""0.15""]
from picard.metadata import register_track_metadata_processor
import re
_p_re = re.compile(r""\(.*?\)"")
_v_re = re.compile(r""((\s|-)?(acoustic|akustisk|album|bonus|clean|club|cut|C=64|dance|dirty|disco|encore|extended|inch|maxi|live|original|radio|redux|rehearsal|reprise|reworked|ringtone|[Ss]essions?|short|studio|take|variant|version|vocal)(\s|-)?|.*?(capp?ella)\s?|(\s|-)?(alternat|demo|dub|edit|ext|fail|instr|long|orchestr|record|remaster|remix|strument|[Tt]ape|varv).*?|.*?(complete|mix|inspel).*?)"")
def add_title_version(tagger, metadata, release, track):
if metadata[""titlesort""]:
title = metadata[""titlesort""]
else:
title = metadata[""title""]
pmatch = _p_re.findall(title)
if pmatch: # if there's a parenthesis, investigate
pstr = pmatch[-1][1:-1] # get last match and strip paranthesis
vmatch = _v_re.search(pstr)
if vmatch:
metadata[""titlesort""] = re.sub(""\("" + pstr + ""\)"", """", title).strip()
metadata[""title""] = re.sub(""\("" + pstr + ""\)"", """", title).strip()
metadata[""version""] = pstr
register_track_metadata_processor(add_title_version)
</code></pre>

<p>Thanks,
-Dev</p>
","2015-04-06 00:24:31","","0","<python><regex><plugins><musicbrainz>","0","5"
